CustomerID,FirstName,LastName,Gender,Phone,Email,City,State,RegionID,SignupDate,Segment,LoyaltyMember
C-29298,Chiamaka,Igwe,F,09085435250,chiamaka.igwe265@outlook.com,Abuja,FCT,R03,2019-10-16,Standard,Y
C-29299,Musa,Balogun,M,08198267150,musa.balogun423@yahoo.com,Lagos,Lagos,R01,2024-10-05,Standard,Y
C-29300,Lekan,Ezenwa,M,07041790577,lekan.ezenwa802@gmail.com,Kaduna,Kaduna,R05,2024-06-20,Standard,Y
C-29301,Simisola,Aliyu,F,09198598619,simisola.aliyu932@outlook.com,Lagos,Lagos,R01,2021-03-03,Occasional,Y
C-29302,Lekan,Musa,M,08153981147,,Ibadan,Oyo,R02,2019-07-03,Premium,N
C-29303,Yusuf,Adebayo,M,09050811602,yusuf.adebayo395@hotmail.com,Abuja,FCT,R03,2024-07-26,Standard,N
C-29304,Bello,Ekwueme,M,09063698121,bello.ekwueme864@gmail.com,Abeokuta,Ogun,R02,2022-08-03,Standard,Y
C-29305,Halima,Nwosu,F,09124929853,halima.nwosu427@gmail.com,Kano,Kano,R05,2020-12-04,Premium,Y
C-29306,Adaeze,Igwe,F,08182725722,adaeze.igwe474@yahoo.com,Lagos,Lagos,R01,2020-03-26,Standard,Y
C-29307,Chiamaka,Chikezie,F,07085436716,chiamaka.chikezie640@gmail.com,Abuja,FCT,R03,2021-10-29,Standard,Y
C-29308,Nonso,Uzo,M,09161096740,nonso.uzo380@gmail.com,Lagos,Lagos,R01,2023-04-09,Occasional,Y
C-29309,Wale,Oyelaran,M,08172457021,wale.oyelaran246@yahoo.com,Lagos,Lagos,R01,2021-10-13,Standard,Y
C-29310,Chiamaka,Musa,F,09193918534,chiamaka.musa501@hotmail.com,Abuja,FCT,R03,2021-10-11,Standard,Y
C-29311,Simisola,Sambo,F,09068658560,simisola.sambo513@yahoo.com,Port Harcourt,Rivers,R04,2025-10-15,Occasional,Y
C-29312,Folake,Chikezie,F,08047479370,folake.chikezie311@gmail.com,Benin City,Edo,R04,2023-06-22,Occasional,Y
C-29313,Tunde,Aliyu,M,09182931331,tunde.aliyu486@outlook.com,Lagos,Lagos,R01,2022-06-28,Standard,N
C-29314,Chinedu,Okonkwo,M,09013666564,chinedu.okonkwo439@yahoo.com,Abuja,FCT,R03,2021-04-19,Occasional,Y
C-29315,Yusuf,Igwe,M,09185113305,yusuf.igwe561@hotmail.com,Kaduna,Kaduna,R05,2019-08-31,Standard,Y
C-29316,Kunle,Ajayi,M,09016658280,kunle.ajayi763@hotmail.com,Abuja,FCT,R03,2024-11-28,Standard,N
C-29317,Blessing,Nwachukwu,F,09131733180,blessing.nwachukwu900@gmail.com,Port Harcourt,Rivers,R04,2022-05-02,Standard,Y
C-29318,Amara,Bakare,F,09131282438,amara.bakare520@gmail.com,Benin City,Edo,R04,2019-08-07,Standard,Y
C-29319,Bolanle,Sambo,F,09045446700,bolanle.sambo694@gmail.com,Enugu,Enugu,R06,2024-05-29,Occasional,Y
C-29320,Ebuka,Fashola,M,07041242903,ebuka.fashola118@gmail.com,Port Harcourt,Rivers,R04,2020-12-11,Occasional,N
C-29321,Aisha,Soyinka,F,07010711072,aisha.soyinka170@hotmail.com,Ilorin,Kwara,R03,2022-02-28,Standard,Y
C-29322,Nonso,Adebayo,M,08042304113,nonso.adebayo588@yahoo.com,Lagos,Lagos,R01,2021-03-12,Premium,N
C-29323,Nasir,Ajayi,M,,nasir.ajayi998@gmail.com,Lagos,Lagos,R01,2024-07-23,Occasional,N
C-29324,Adanna,Anyanwu,F,08166764439,adanna.anyanwu595@yahoo.com,Abuja,FCT,R03,2020-04-10,Standard,N
C-29325,Kemi,Igwe,F,07084705846,kemi.igwe57@hotmail.com,Lagos,Lagos,R01,2019-06-26,Standard,N
C-29326,Ijeoma,Abdulrahman,F,09159347573,ijeoma.abdulrahman230@gmail.com,Lagos,Lagos,R01,2019-06-28,Standard,N
C-29327,Uche,Ude,M,09020601597,,Lagos,Lagos,R01,2025-01-17,Standard,Y
C-29328,Chidinma,Akinwande,F,08067820433,chidinma.akinwande598@gmail.com,Kano,Kano,R05,2021-02-17,Standard,Y
C-29329,Amina,Nwosu,F,09030869163,,Abuja,FCT,R03,2025-02-08,Occasional,Y
C-29330,Ifeanyi,Onwudiwe,M,09155664752,ifeanyi.onwudiwe373@gmail.com,Kaduna,Kaduna,R05,2025-06-01,Occasional,Y
C-29331,Funke,Ude,F,09190961421,funke.ude95@yahoo.com,Lagos,Lagos,R01,2024-08-13,Occasional,Y
C-29332,Chuka,Adebayo,M,08149597751,chuka.adebayo97@gmail.com,Ibadan,Oyo,R02,2025-06-03,Occasional,N
C-29333,Maryam,Akinwande,F,09080143861,maryam.akinwande830@yahoo.com,Lagos,Lagos,R01,2025-09-06,Occasional,Y
C-29334,Titilayo,Adeyemi,F,07050862449,titilayo.adeyemi695@gmail.com,Lagos,Lagos,R01,2019-01-16,Standard,Y
C-29335,Rukayat,Ajayi,F,08037266601,rukayat.ajayi651@yahoo.com,Kano,Kano,R05,2020-11-01,Standard,Y
C-29336,Maryam,Ogundipe,F,09071130152,maryam.ogundipe677@yahoo.com,Lagos,Lagos,R01,2019-06-09,Standard,Y
C-29337,Uche,Adebayo,M,09079259761,uche.adebayo491@outlook.com,Kano,Kano,R05,2022-10-09,Standard,Y
C-29338,Ikenna,Adebayo,M,09011909634,ikenna.adebayo58@yahoo.com,Kano,Kano,R05,2021-04-01,Occasional,Y
C-29339,Funke,Okafor,F,08127637471,funke.okafor365@gmail.com,Kano,Kano,R05,2025-02-01,Standard,N
C-29340,Amina,Uzo,F,08124336451,amina.uzo707@gmail.com,Ibadan,Oyo,R02,2019-08-04,Premium,Y
C-29341,Fatima,Onyeka,F,08151910326,fatima.onyeka247@gmail.com,Onitsha,Anambra,R06,2021-12-21,Standard,Y
C-29342,Sani,Umeh,M,09042074914,sani.umeh370@gmail.com,Lagos,Lagos,R01,2022-01-27,Standard,N
C-29343,Nasir,Olawale,M,09130933100,nasir.olawale953@gmail.com,Warri,Delta,R04,2022-11-17,Standard,Y
C-29344,Kemi,Nnamdi,F,07055652745,kemi.nnamdi880@gmail.com,LAGOS,Lagos,R01,2025-04-13,Standard,N
C-29345,Adanna,Nnamdi,F,07091015620,adanna.nnamdi228@gmail.com,Port Harcourt,Rivers,R04,2023-05-11,Standard,N
C-29346,Bolanle,Fashola,F,08111147415,bolanle.fashola760@outlook.com,Abeokuta,Ogun,R02,2025-05-27,Standard,Y
C-29347,Ibrahim,Lawal,M,09093238922,ibrahim.lawal382@hotmail.com,Lagos,Lagos,R01,2024-03-13,Standard,N
C-29348,Kunle,Balogun,M,08142702097,kunle.balogun458@gmail.com,Kaduna,Kaduna,R05,2019-07-30,Standard,N
C-29349,Kemi,Ezenwa,F,08110648603,kemi.ezenwa326@gmail.com,Ibadan,Oyo,R02,2022-04-25,Standard,Y
C-29350,Gbenga,Afolabi,M,08189200717,gbenga.afolabi640@gmail.com,Onitsha,Anambra,R06,2019-04-07,Occasional,N
C-29351,Safiya,Okafor,F,09177849123,safiya.okafor223@hotmail.com,Lagos,Lagos,R01,2021-01-12,Occasional,Y
C-29352,Emeka,Umeh,M,08147152325,emeka.umeh745@gmail.com,Port Harcourt,Rivers,R04,2021-06-12,Occasional,N
C-29353,Kelechi,Onyeka,M,07086771925,kelechi.onyeka1@yahoo.com,Lagos,Lagos,R01,2023-11-10,Standard,Y
C-29354,Chidinma,Chikezie,F,09090934776,chidinma.chikezie87@gmail.com,Lagos,Lagos,R01,2024-12-06,Standard,N
C-29355,Ibrahim,Obi,M,09185165538,ibrahim.obi909@yahoo.com,Kano,Kano,R05,2024-05-29,Standard,Y
C-29356,Halima,Waziri,F,09190546862,halima.waziri404@gmail.com,Enugu,Enugu,R06,2022-01-24,Standard,N
C-29357,Amara,Garba,F,09111922419,amara.garba676@outlook.com,Enugu,Enugu,R06,2021-03-07,Premium,N
C-29358,Bolanle,Afolabi,F,08082045369,bolanle.afolabi429@gmail.com,Enugu,Enugu,R06,2024-10-07,Standard,Y
C-29359,Nonso,Abubakar,M,09064842011,,Benin City,Edo,R04,2025-10-11,Premium,Y
C-29360,Ibrahim,Okonkwo,M,09189788014,ibrahim.okonkwo964@gmail.com,Abuja,FCT,R03,2024-10-17,Occasional,Y
C-29361,Ebuka,Onyeka,M,09160112571,ebuka.onyeka88@gmail.com, Abuja ,FCT,R03,2020-11-12,Standard,N
C-29362,Amara,Obi,F,08076905896,amara.obi465@gmail.com,Benin City,Edo,R04,2019-06-02,Standard,N
C-29363,Emeka,Igwe,M,09113014367,emeka.igwe600@gmail.com,Kano,Kano,R05,2021-08-25,Standard,N
C-29364,Bisi,Akinwande,F,08025352443,bisi.akinwande529@gmail.com,Lagos,Lagos,R01,2022-12-02,Standard,N
C-29365,Adanna,Eze,F,08019940013,adanna.eze524@outlook.com,Abuja,FCT,R03,2020-09-21,Standard,Y
C-29366,Somto,Fashola,M,08134355191,somto.fashola250@gmail.com,Lagos,Lagos,R01,2019-11-21,Standard,N
C-29367,Bolanle,Abubakar,F,09099472140,,Benin City,Edo,R04,2024-03-18,Occasional,Y
C-29368,Blessing,Soyinka,F,08174348709,blessing.soyinka415@gmail.com,Lagos,Lagos,R01,2019-02-12,Standard,Y
C-29369,Bisi,Danjuma,F,08185598850,bisi.danjuma656@hotmail.com,Ibadan,Oyo,R02,2025-05-06,Occasional,Y
C-29370,Somto,Salami,M,07034132266,somto.salami212@outlook.com,Enugu,Enugu,R06,2020-11-18,Occasional,Y
C-29371,Rukayat,Ekwueme,F,08170519687,rukayat.ekwueme346@outlook.com,Akure,Ondo,R02,2020-04-06,Occasional,N
C-29372,Femi,Igwe,M,09028017865,femi.igwe919@yahoo.com,Abuja,FCT,R03,2024-07-17,Standard,N
C-29373,Ngozi,Okonkwo,F,09153674859,ngozi.okonkwo881@outlook.com,Onitsha,Anambra,R06,2024-09-30,Standard,N
C-29374,Chidinma,Ogunleye,F,08167044426,chidinma.ogunleye176@outlook.com,Kano,Kano,R05,2019-05-30,Standard,Y
C-29375,Safiya,Falana,F,09041348698,safiya.falana827@hotmail.com,Lagos,Lagos,R01,2024-06-18,Occasional,N
C-29376,Abdullahi,Ude,M,08176048799,abdullahi.ude11@yahoo.com,Abuja,FCT,R03,2022-12-08,Standard,N
C-29377,Chidinma,Bello,F,09032038170,chidinma.bello272@gmail.com,Abuja,FCT,R03,2024-08-22,Premium,N
C-29378,Ifeanyi,Abdulrahman,M,08177345756,ifeanyi.abdulrahman731@yahoo.com,Lagos,Lagos,R01,2023-10-20,Standard,Y
C-29379,Nneka,Umeh,F,08088875046,nneka.umeh565@yahoo.com,Abuja,FCT,R03,2020-04-18,Premium,N
C-29380,Bello,Ezenwa,M,07046467481,bello.ezenwa651@outlook.com,Lagos,Lagos,R01,2019-07-09,Occasional,N
C-29381,Aisha,Akinwande,F,08141355725,aisha.akinwande655@yahoo.com,Kaduna,Kaduna,R05,2025-10-07,Standard,Y
C-29382,Ifeanyi,Suleiman,M,08064693250,ifeanyi.suleiman928@outlook.com,Abuja,FCT,R03,2025-05-28,Occasional,N
C-29383,Modupe,Chikezie,F,09084426275,modupe.chikezie426@gmail.com,Lagos,Lagos,R01,2020-06-11,Standard,Y
C-29384,Musa,Ezenwa,M,09194064296,musa.ezenwa814@gmail.com,Ibadan,Oyo,R02,2025-07-05,Standard,Y
C-29385,Uche,Adeyemi,M,08113265983,,Kaduna,Kaduna,R05,2023-04-02,Standard,Y
C-29386,Amara,Iheanacho,F,09014726081,amara.iheanacho787@gmail.com,Warri,Delta,R04,2020-09-07,Standard,N
C-29387,Tunde,Obi,M,07096132655,tunde.obi846@outlook.com,Onitsha,Anambra,R06,2024-11-23,Standard,Y
C-29388,Musa,Baba,M,08063966065,musa.baba559@gmail.com,Onitsha,Anambra,R06,2020-05-31,Occasional,N
C-29389,Lekan,Soyinka,M,09055560664,lekan.soyinka482@gmail.com,Abuja,FCT,R03,2024-08-28,Standard,N
C-29390,Ibrahim,Bello,M,08023938794,ibrahim.bello551@outlook.com,Port Harcourt,Rivers,R04,2024-09-07,Standard,N
C-29391,Nneka,Musa,F,08014822180,nneka.musa405@hotmail.com,Abuja,FCT,R03,2019-08-09,Premium,Y
C-29392,Wale,Yakubu,M,09080113233,wale.yakubu865@gmail.com,Abeokuta,Ogun,R02,2025-10-27,Occasional,N
C-29393,Chuka,Balogun,M,07031429922,chuka.balogun35@yahoo.com,Lagos,Lagos,R01,2023-04-09,Standard,N
C-29394,Zainab,Ogbonna,F,,zainab.ogbonna121@gmail.com,Port Harcourt,Rivers,R04,2019-08-07,Premium,N
C-29395,Bisi,Yakubu,F,08177268478,bisi.yakubu906@gmail.com,Lagos,Lagos,R01,2021-09-07,Standard,Y
C-29396,Amara,Anyanwu,F,09165801548,,Kaduna,Kaduna,R05,2023-06-13,Standard,N
C-29397,Dapo,Ekwueme,M,09089969679,dapo.ekwueme474@hotmail.com,Lagos,Lagos,R01,2021-05-01,Standard,Y
C-29398,Titilayo,Oyelaran,F,08068539116,titilayo.oyelaran558@gmail.com,Onitsha,Anambra,R06,2022-05-20,Occasional,N
C-29399,Sani,Garba,M,07081386222,sani.garba576@gmail.com,Abeokuta,Ogun,R02,2024-01-27,Standard,N
C-29400,Chuka,Onyeka,M,07023854569,chuka.onyeka842@hotmail.com,Lagos,Lagos,R01,2024-05-15,Occasional,Y
C-29401,Maryam,Musa,F,09192409845,maryam.musa701@yahoo.com,Enugu,Enugu,R06,2025-10-18,Occasional,N
C-29402,Fatima,Umeh,F,09060514101,fatima.umeh81@hotmail.com,Abuja,FCT,R03,2022-07-19,Standard,Y
C-29403,Adaeze,Adebayo,F,07082261956,adaeze.adebayo940@gmail.com,Abuja,FCT,R03,2025-07-21,Standard,N
C-29404,Dapo,Akinwande,M,08030685095,dapo.akinwande336@hotmail.com,Lagos,Lagos,R01,2024-04-08,Occasional,Y
C-29405,Oluchi,Nnamdi,F,08011677853,oluchi.nnamdi936@gmail.com,Ibadan,Oyo,R02,2021-12-03,Standard,N
C-29406,Uche,Sambo,M,08021042951,uche.sambo934@gmail.com,Abuja,FCT,R03,2023-01-13,Standard,Y
C-29407,Dapo,Balogun,M,08139011660,dapo.balogun271@yahoo.com,Enugu,Enugu,R06,2021-01-18,Occasional,Y
C-29408,Amara,Mohammed,F,08077683898,amara.mohammed296@gmail.com,Benin City,Edo,R04,2022-11-17,Standard,Y
C-29409,Folake,Madu,F,08127618984,folake.madu176@hotmail.com,Abuja,FCT,R03,2024-03-26,Standard,N
C-29410,Kelechi,Fashola,M,09136244545,kelechi.fashola384@yahoo.com,Lagos,Lagos,R01,2023-01-15,Standard,N
C-29411,Khadija,Eze,F,09154836885,khadija.eze479@gmail.com,Lagos,Lagos,R01,2024-11-26,Occasional,Y
C-29412,Kemi,Waziri,F,08014765835,kemi.waziri78@gmail.com,Lagos,Lagos,R01,2023-12-15,Standard,Y
C-29413,Wale,Okafor,M,07056224322,wale.okafor295@gmail.com,Warri,Delta,R04,2025-06-19,Standard,Y
C-29414,Chiamaka,Ezenwa,F,07088614981,chiamaka.ezenwa268@hotmail.com,Abuja,FCT,R03,2022-04-09,Occasional,Y
C-29415,Chinedu,Tanimu,M,08078140586,chinedu.tanimu217@outlook.com,Enugu,Enugu,R06,2020-04-15,Premium,N
C-29416,Dapo,Ude,M,08193535163,dapo.ude618@hotmail.com,Warri ,Delta,R04,2020-09-21,Occasional,N
C-29417,Modupe,Odutola,F,09185431573,modupe.odutola285@hotmail.com,Abuja,FCT,R03,2020-03-24,Standard,N
C-29418,Ijeoma,Nwachukwu,F,09146471134,ijeoma.nwachukwu407@gmail.com,Ibadan,Oyo,R02,2024-12-29,Standard,Y
C-29419,Nneka,Soyinka,F,08042935981,nneka.soyinka412@outlook.com,Kaduna,Kaduna,R05,2019-06-21,Occasional,Y
C-29420,Nonso,Idris,M,09029340866,nonso.idris837@hotmail.com,ibadan,Oyo,R02,2024-03-31,Standard,Y
C-29421,Simisola,Salami,F,09012469155,simisola.salami778@gmail.com,Lagos ,Lagos,R01,2023-08-30,Occasional,N
C-29422,Hauwa,Oladipo,F,07060413702,hauwa.oladipo638@gmail.com,Enugu,Enugu,R06,2020-09-29,Standard,Y
C-29423,Oluchi,Uzo,F,09129749959,oluchi.uzo98@outlook.com,Abeokuta,Ogun,R02,2023-11-20,Occasional,Y
C-29424,Tunde,Ogbonna,M,09176157667,,Enugu,Enugu,R06,2024-08-07,Standard,N
C-29425,Ayodeji,Dauda,M,09178263989,ayodeji.dauda570@gmail.com,Enugu,Enugu,R06,2024-02-09,Occasional,N
C-29426,Chidinma,Idris,F,09082560185,chidinma.idris226@hotmail.com,Enugu,Enugu,R06,2019-03-31,Standard,N
C-29427,Kelechi,Aliyu,M,09071543424,kelechi.aliyu930@gmail.com,Ibadan,Oyo,R02,2022-07-09,Occasional,Y
C-29428,Tanko,Iheanacho,M,,tanko.iheanacho99@hotmail.com,Lagos,Lagos,R01,2024-06-10,Standard,Y
C-29429,Ayodeji,Adebayo,M,08124143791,ayodeji.adebayo241@gmail.com,Abeokuta,Ogun,R02,2024-11-20,Occasional,Y
C-29430,Usman,Adebayo,M,08156826299,usman.adebayo279@yahoo.com,Lagos,Lagos,R01,2023-08-12,Standard,N
C-29431,Sani,Danjuma,M,07058864643,sani.danjuma154@hotmail.com,Kaduna,Kaduna,R05,2020-03-29,Premium,N
C-29432,Ijeoma,Ajayi,F,09126041145,ijeoma.ajayi551@outlook.com,Abuja,FCT,R03,2022-10-25,Standard,Y
C-29433,Bisi,Chukwu,F,09123756519,bisi.chukwu501@gmail.com,Kano,Kano,R05,2022-03-27,Standard,Y
C-29434,Usman,Nnamdi,M,08052255457,usman.nnamdi75@outlook.com,Benin City,Edo,R04,2019-12-28,Standard,N
C-29435,Ronke,Okonkwo,F,08130517226,ronke.okonkwo712@outlook.com,Benin City,Edo,R04,2024-02-29,Standard,Y
C-29436,Kelechi,Ekwueme,M,08019898611,kelechi.ekwueme71@hotmail.com, Lagos ,Lagos,R01,2020-07-13,Standard,Y
C-29437,Kemi,Salami,F,07046708001,kemi.salami471@gmail.com,Ibadan,Oyo,R02,2019-05-09,Standard,Y
C-29438,Rotimi,Ajayi,M,07021159317,rotimi.ajayi892@yahoo.com,Lagos,Lagos,R01,2022-12-24,Standard,N
C-29439,Ibrahim,Ogunleye,M,07058721139,ibrahim.ogunleye239@yahoo.com,Lagos,Lagos,R01,2023-03-20,Standard,Y
C-29440,Abdullahi,Suleiman,M,08051889024,abdullahi.suleiman925@gmail.com,Port Harcourt,Rivers,R04,2020-02-14,Occasional,N
C-29441,Blessing,Abdulrahman,F,08187797523,blessing.abdulrahman712@hotmail.com,Akure,Ondo,R02,2025-08-21,Occasional,N
C-29442,Ifeanyi,Okonkwo,M,08129850596,ifeanyi.okonkwo38@hotmail.com,Akure,Ondo,R02,2020-09-28,Standard,N
C-29443,Dapo,Lawal,M,09072451805,dapo.lawal161@gmail.com,Ibadan,Oyo,R02,2020-08-20,Standard,N
C-29444,Ayodeji,Eze,M,09032379123,ayodeji.eze219@hotmail.com,Benin City,Edo,R04,2022-06-07,Occasional,Y
C-29445,Oluchi,Tanimu,F,07058950245,oluchi.tanimu301@outlook.com,Lagos ,Lagos,R01,2022-09-07,Standard,N
C-29446,Rotimi,Anyanwu,M,08189659814,rotimi.anyanwu628@yahoo.com,Lagos,Lagos,R01,2019-11-30,Standard,Y
C-29447,Ibrahim,Shehu,M,08091794429,ibrahim.shehu408@yahoo.com,Kano,Kano,R05,2023-04-20,Occasional,N
C-29448,Nasir,Hassan,M,07079263754,nasir.hassan421@yahoo.com,Benin City,Edo,R04,2019-12-29,Standard,Y
C-29449,Hauwa,Oladipo,F,08014732637,hauwa.oladipo136@yahoo.com,Enugu,Enugu,R06,2021-01-14,Occasional,Y
C-29450,Yusuf,Falana,M,09120957551,yusuf.falana503@gmail.com,Lagos,Lagos,R01,2021-03-06,Premium,Y
C-29451,Nneka,Onwudiwe,F,08164949393,nneka.onwudiwe824@hotmail.com,Abuja,FCT,R03,2025-04-17,Occasional,Y
C-29452,Chidinma,Oyelaran,F,08054247831,chidinma.oyelaran321@gmail.com,Lagos,Lagos,R01,2021-03-15,Occasional,Y
C-29453,Amara,Iheanacho,F,09115159564,amara.iheanacho817@gmail.com,Benin City,Edo,R04,2019-04-04,Standard,Y
C-29454,Bisi,Tanimu,F,08116753028,bisi.tanimu988@gmail.com,Lagos,Lagos,R01,2021-10-02,Standard,N
C-29455,Chidinma,Falana,F,09019366282,chidinma.falana158@outlook.com,Abuja,FCT,R03,2025-08-17,Occasional,Y
C-29456,Usman,Ogundipe,M,08014441114,usman.ogundipe319@yahoo.com,Ibadan,Oyo,R02,2022-03-24,Standard,Y
C-29457,Nasir,Sambo,M,07019041952,nasir.sambo541@hotmail.com,Lagos,Lagos,R01,2024-08-12,Standard,Y
C-29458,Aisha,Fashola,F,08047549660,aisha.fashola371@gmail.com,Abuja,FCT,R03,2022-09-24,Occasional,Y
C-29459,Nneka,Ojo,F,08112158704,nneka.ojo680@gmail.com,Enugu,Enugu,R06,2023-11-23,Standard,N
C-29460,Rotimi,Umeh,M,07035680999,rotimi.umeh78@gmail.com,Lagos,Lagos,R01,2022-11-26,Standard,N
C-29461,Adanna,Yakubu,F,08184117909,adanna.yakubu507@gmail.com,Ibadan,Oyo,R02,2022-10-06,Occasional,Y
C-29462,Adaeze,Ude,F,09148979490,adaeze.ude498@gmail.com,Ilorin,Kwara,R03,2019-05-24,Standard,N
C-29463,Ngozi,Mohammed,F,08045715529,ngozi.mohammed476@outlook.com,Lagos,Lagos,R01,2020-03-12,Occasional,Y
C-29464,Bello,Obi,M,08138819902,bello.obi539@gmail.com,Lagos,Lagos,R01,2023-08-12,Occasional,Y
C-29465,Nasir,Falana,M,08134608498,nasir.falana778@yahoo.com,Kano,Kano,R05,2025-09-12,Standard,N
C-29466,Musa,Onyeka,M,08064979026,musa.onyeka13@hotmail.com,Ibadan,Oyo,R02,2023-09-14,Standard,N
C-29467,Amina,Bakare,F,07018175361,amina.bakare727@gmail.com,Ilorin,Kwara,R03,2024-03-27,Occasional,N
C-29468,Yetunde,Waziri,F,08157848682,yetunde.waziri388@outlook.com,Lagos,Lagos,R01,2021-02-16,Standard,Y
C-29469,Ijeoma,Falana,F,07070932806,ijeoma.falana732@gmail.com,Onitsha,Anambra,R06,2019-07-25,Standard,Y
C-29470,Adaeze,Odutola,F,08124966594,adaeze.odutola848@gmail.com,Port Harcourt,Rivers,R04,2020-08-25,Standard,Y
C-29471,Ibrahim,Suleiman,M,09095206813,ibrahim.suleiman329@outlook.com,Lagos,Lagos,R01,2019-06-04,Standard,Y
C-29472,Usman,Abdulrahman,M,08192618872,usman.abdulrahman972@gmail.com,Port Harcourt,Rivers,R04,2024-01-07,Occasional,Y
C-29473,Folake,Chikezie,F,07015995488,folake.chikezie537@gmail.com,Abuja,FCT,R03,2024-08-29,Occasional,N
C-29474,Ibrahim,Adesina,M,08025113779,ibrahim.adesina190@yahoo.com,Lagos,Lagos,R01,2023-06-15,Standard,N
C-29475,Ikenna,Ude,M,09055884098,ikenna.ude596@gmail.com,Lagos,Lagos,R01,2022-01-31,Standard,Y
C-29476,Segun,Obi,M,09143988731,segun.obi909@gmail.com,Lagos,Lagos,R01,2023-01-05,Premium,Y
C-29477,Ikenna,Oyelaran,M,08066648612,ikenna.oyelaran86@gmail.com,Port Harcourt,Rivers,R04,2020-03-27,Occasional,Y
C-29478,Yusuf,Chikezie,M,08161795617,yusuf.chikezie113@hotmail.com,Lagos,Lagos,R01,2023-07-01,Occasional,N
C-29479,Segun,Baba,M,07021888938,segun.baba440@yahoo.com,Lagos,Lagos,R01,2019-06-24,Premium,N
C-29480,Fatima,Sambo,F,09068872771,fatima.sambo354@outlook.com,Lagos,Lagos,R01,2020-10-26,Occasional,Y
C-29481,Kelechi,Idris,M,08040866185,kelechi.idris241@gmail.com,Kano,Kano,R05,2024-05-29,Occasional,Y
C-29482,Adaeze,Ogundipe,F,07010344605,adaeze.ogundipe801@gmail.com,Ilorin,Kwara,R03,2024-04-28,Occasional,N
C-29483,Kunle,Madu,M,08119241180,kunle.madu551@outlook.com,Lagos,Lagos,R01,2020-09-29,Standard,N
C-29484,Ikenna,Lawal,M,09141345223,ikenna.lawal633@yahoo.com,Ilorin,Kwara,R03,2024-10-31,Standard,N
C-29485,Rukayat,Ogbonna,F,07021340866,rukayat.ogbonna695@yahoo.com,Kano,Kano,R05,2023-09-10,Occasional,Y
C-29486,Adaeze,Balogun,F,08067701097,adaeze.balogun582@outlook.com,Abeokuta,Ogun,R02,2021-03-04,Standard,Y
C-29487,Bolanle,Musa,F,09087898637,bolanle.musa622@hotmail.com,Port Harcourt,Rivers,R04,2020-07-06,Standard,Y
C-29488,Ijeoma,Idris,F,09152029518,ijeoma.idris458@gmail.com,Abuja,FCT,R03,2020-06-26,Standard,Y
C-29489,Uche,Afolabi,M,,uche.afolabi761@yahoo.com,Benin City,Edo,R04,2024-07-25,Standard,N
C-29490,Chuka,Shehu,M,09059334115,chuka.shehu355@gmail.com,Port Harcourt,Rivers,R04,2019-09-26,Occasional,N
C-29491,Ngozi,Balogun,F,08164748303,ngozi.balogun578@gmail.com,Onitsha,Anambra,R06,2024-11-06,Standard,Y
C-29492,Usman,Uzo,M,09145914894,usman.uzo498@gmail.com,Onitsha,Anambra,R06,2023-08-04,Standard,N
C-29493,Yusuf,Ogbonna,M,07050257764,yusuf.ogbonna503@gmail.com,Port Harcourt,Rivers,R04,2024-08-24,Standard,N
C-29494,Yetunde,Okafor,F,09121183209,yetunde.okafor433@outlook.com,Ibadan,Oyo,R02,2022-03-17,Standard,N
C-29495,Obinna,Ekwueme,M,08079365597,obinna.ekwueme749@gmail.com,Abuja,FCT,R03,2020-12-06,Standard,Y
C-29496,Ngozi,Tanimu,F,09153130800,ngozi.tanimu515@yahoo.com,Kano,Kano,R05,2019-03-18,Standard,Y
C-29497,Kemi,Soyinka,F,07096790952,kemi.soyinka176@outlook.com,Kano,Kano,R05,2024-04-07,Occasional,Y
C-29498,Amara,Ajayi,F,08026752164,amara.ajayi335@hotmail.com,Kano,Kano,R05,2019-09-27,Premium,N
C-29499,Femi,Nwosu,M,09199233847,femi.nwosu871@gmail.com,Lagos,Lagos,R01,2020-12-09,Occasional,N
C-29500,Tunde,Madu,M,09122239207,tunde.madu705@hotmail.com,Ilorin,Kwara,R03,2019-05-19,Standard,Y
C-29501,Nonso,Musa,M,08072404852,nonso.musa802@gmail.com,Lagos,Lagos,R01,2019-09-19,Premium,N
C-29502,Blessing,Fashola,F,09141995233,blessing.fashola821@gmail.com,Lagos,Lagos,R01,2019-05-13,Standard,N
C-29503,Fatima,Olawale,F,09054265281,fatima.olawale102@gmail.com,Lagos,Lagos,R01,2019-12-14,Occasional,N
C-29504,Musa,Dauda,M,,musa.dauda153@gmail.com,Lagos,Lagos,R01,2024-05-10,Standard,Y
C-29505,Lekan,Abdulrahman,M,07022674944,lekan.abdulrahman527@outlook.com,Abuja,FCT,R03,2019-01-12,Standard,Y
C-29506,Lekan,Soyinka,M,09198581130,lekan.soyinka188@gmail.com,Lagos,Lagos,R01,2019-09-10,Standard,N
C-29507,Wale,Yakubu,M,08020224052,wale.yakubu282@yahoo.com,Lagos,Lagos,R01,2023-11-12,Standard,N
C-29508,Dapo,Sambo,M,07094830300,dapo.sambo392@outlook.com,Lagos,Lagos,R01,2019-12-03,Occasional,N
C-29509,Hauwa,Abubakar,F,09059945649,hauwa.abubakar961@yahoo.com,Lagos,Lagos,R01,2021-07-04,Occasional,Y
